ID,Trial_Number,Keyboard_Type,Repetition_Order,WPM,WER
9,21,B,5,64.69546767,0
4,31,A,3,37.66937134,0.00029903
1,81,A,5,57.21345987,0
2,25,C,5,92.95020342,0
1,5,A,4,57.39550972,0
7,69,A,4,36.83526679,0.006790035
8,66,A,3,89.06971765,0.001445169
9,47,A,4,94.14488495,0.005897911
10,51,B,5,57.54365832,0.006217202
7,30,C,3,41.89244033,0
10,92,B,4,57.96225275,0.003256243
9,3,C,2,75.71504403,0.002025705
3,23,A,5,31.09686462,0.004430521
2,26,B,1,12.35100638,0.004474092
2,83,B,3,73.94834257,0.004249395
3,35,A,4,89.12096175,0
4,44,B,2,75.67238903,0
3,33,B,3,64.10840432,0
1,60,A,4,57.01354652,0
4,43,A,3,86.74524704,0.000144442
7,21,A,2,25.10509581,0
9,19,A,3,75.56136358,0
10,51,C,1,17.03189706,0
6,63,B,3,52.58666974,0.002834817
4,16,A,4,65.24712955,0
7,69,B,2,64.82121925,0.006314834
10,48,B,2,50.39112246,0.008057033
6,66,B,4,123.8330902,0.010212175
1,90,A,5,63.98510181,0
4,34,B,1,13.12723583,0.005152716
2,90,A,5,76.56477595,0
10,1,A,1,17.48662207,0.001081111
4,26,A,4,67.51794071,0.00079096
10,69,B,4,59.2213115,0.004517659
7,45,C,5,63.00576265,0
7,55,C,4,51.06232045,0
3,40,C,2,84.29116775,0
6,82,C,4,69.57850211,0.002636848
3,61,C,3,58.16175038,0
10,39,A,5,76.11981192,0.010329054
6,57,A,3,71.54557096,0
6,41,C,4,99.92481262,0
6,72,B,1,20.68902473,0.000820303
4,24,C,2,41.31863645,0
7,62,B,4,86.64266701,0
10,75,C,1,23.94812458,0
10,85,C,4,62.1522732,0.010636048
6,77,B,4,99.34843873,0
10,94,A,3,79.59245069,0.001687479
1,55,C,3,87.26378171,0
3,22,B,5,25.97961397,0.001357146
8,19,A,4,65.47975732,0
4,67,B,3,81.8795357,0
1,81,C,2,49.56037052,0.003942404
1,57,B,2,54.19488948,0
2,12,B,5,79.18977826,0
4,21,B,5,80.73440927,0
9,98,B,2,29.02335139,0
8,61,A,2,64.3668921,0.015637832
5,29,B,4,53.88556582,0
9,79,C,1,15.24401619,0
5,74,C,2,55.50050916,0.008252373
4,95,B,3,71.56284131,0
6,50,C,4,66.1597562,0
3,16,A,4,47.18256198,0
2,33,C,5,56.71977705,0.006094238
7,27,C,4,64.11135471,0.008079131
1,47,B,3,70.19774333,0.005646787
7,39,C,5,43.38085377,0.002358247
9,4,C,4,116.4462595,0
5,46,C,5,23.99968842,0
1,97,B,5,64.86739949,0.000488941
9,2,B,2,57.39958225,0.00482697
9,37,C,2,67.8880845,0
1,97,C,1,23.18457153,0.004624905
8,99,B,4,67.98143606,0
1,25,A,4,66.39994917,0
4,96,C,4,50.12950549,0.001323267
1,82,B,4,58.45625545,0.002557132
7,65,A,5,56.51806982,0
2,85,A,4,93.97995152,0
3,35,A,3,87.66243561,0
9,11,A,1,17.34196331,0
1,38,C,3,59.71518295,0.001488179
9,89,C,5,129.9409824,0.00328021
4,47,A,1,19.04592525,0.000389551
8,80,A,4,54.47680063,0.001830235
2,57,C,3,50.81762811,0
9,74,B,2,94.36555563,0.00353219
10,75,C,2,32.78107871,0.001217495
5,4,C,1,11.36614256,0
8,50,C,3,57.95030281,0
7,50,C,4,40.64715246,0.004176157
5,85,B,1,16.38825424,0
5,28,C,4,24.2727289,0
3,84,A,2,70.07235219,0.003678328
9,48,C,5,96.99005837,0
7,49,C,4,49.60193113,0
10,91,C,5,49.34898161,0.007243735
9,45,B,2,85.64955525,0
5,44,A,5,45.59404336,0.005125241
5,55,C,5,42.14834959,0.000825075
5,84,B,3,68.36622701,0
1,6,C,2,62.24942283,0
7,74,C,4,63.41264502,0
2,85,B,4,91.36171747,0.001946037
6,10,B,5,63.93066421,0
1,52,B,4,57.34351502,0.000221625
9,33,B,2,63.12453378,0.001793344
3,25,C,3,80.31911806,0.00121095
4,20,A,5,99.26544364,0.003425909
1,71,A,5,53.11912454,0
4,91,C,5,87.06939954,0
5,51,C,1,13.31844937,0
2,55,A,3,54.46137722,0.001243793
10,84,B,4,41.8888582,0
9,85,C,4,131.5077257,0
7,85,B,5,85.96448773,0.002545976
2,52,C,3,62.36491513,0.004866227
7,92,C,1,19.75206812,0
9,74,C,3,103.0839555,0
10,93,B,3,53.20516597,0.000232569
10,36,B,5,88.95716923,0.004430845
1,32,A,2,49.44662548,0.00540796
6,2,A,4,96.92537169,0
9,85,C,2,101.9724259,0
6,7,B,3,93.73603686,0
10,17,B,4,55.92517229,0
6,11,B,5,85.25309241,0
4,94,A,5,111.8397307,0
6,51,C,4,105.6755447,0.003014014
10,14,C,2,67.38704661,0.002947074
9,75,B,3,123.1245709,0
8,86,B,3,79.64262795,0
8,98,A,4,58.26287759,0
8,25,B,3,82.8725162,0
6,7,A,3,86.90273741,0
3,15,B,2,64.92766303,0
10,21,C,4,35.36684799,0
7,80,A,4,54.94639696,0
7,79,C,2,28.02803744,0
9,58,C,2,27.65476321,0.001308525
5,92,A,4,80.30510367,0.002213552
4,33,C,5,79.07754029,0
5,77,B,5,43.59024696,0.006509516
7,67,A,5,31.56957398,0.013099536
7,71,C,5,47.99290677,0.004839781
9,25,B,1,16.07956628,0
4,56,C,2,51.68160443,0
4,16,C,3,64.56054357,0.008260819
3,79,A,3,53.47430049,0.016657354
4,5,B,2,89.39361132,0.011767004
5,47,C,4,35.08195733,0.004474996
7,53,B,4,55.50290341,0.004031446
3,48,C,4,81.66204726,0
1,35,B,3,71.94715031,0
2,27,C,3,76.63727776,0.004355542
4,31,B,2,75.55268451,0
7,78,B,2,61.24669883,0
4,54,A,2,93.67913556,0
1,88,C,2,77.20192799,0
8,83,C,2,84.76577815,0.012170069
8,45,C,2,50.35194731,0
3,45,C,4,43.00297111,0
6,16,C,5,42.99953632,0.002869884
1,79,B,2,58.77697827,0
2,41,A,4,87.27547488,0.000820127
10,29,C,4,62.01076888,0.003699771
6,41,A,1,17.30866447,0
8,43,C,1,17.90502076,0
10,23,B,3,31.66402002,0.0021135
3,25,C,4,78.36096382,0
2,56,B,4,59.661284,0
4,35,A,1,24.97963474,0
8,40,A,2,67.96290582,0.005145313
1,6,B,5,57.7273153,0
6,22,B,2,57.97663325,0.000221284
5,71,A,3,53.61746884,0.001400585
3,93,A,3,56.21878782,0
9,61,A,3,78.19978028,0
8,7,C,3,74.55599893,0
10,55,C,4,73.7159905,0
8,99,C,4,69.37550053,0
6,57,B,2,81.46238533,0.000458206
5,89,A,5,35.42423592,0.005762058
7,91,A,4,38.59631373,0
7,77,B,2,59.31863365,0.002451122
3,91,C,3,68.3465967,0.000460269
10,46,A,3,49.31727425,0.003808269
5,66,C,4,73.51074734,0.001878877
3,46,B,2,68.72716029,0
5,79,C,5,31.31738014,0
8,39,A,4,72.35983484,0
9,63,C,5,70.58068626,0.002705272
7,93,C,1,19.62247803,0
1,37,A,2,51.45320379,0.002518754
8,87,C,4,67.82705888,0
10,42,A,4,60.0514156,0
4,47,C,1,25.33742065,0.006804334
9,22,B,4,66.66280236,0
6,53,A,5,89.14980664,0
4,30,C,3,84.69626895,0
6,73,C,4,72.12727356,0.001118974
7,5,B,4,62.43834296,0
5,92,C,5,53.79390852,0
10,63,B,1,28.07978983,0
4,30,C,4,75.67227499,0
7,34,C,5,52.79569539,0
6,68,B,1,12.77390159,0.001829739
10,74,A,5,77.85070197,0.002869758
10,86,A,1,18.12613851,0.004525795
7,64,B,3,139.5346674,0.000458726
7,58,C,1,18.9585582,0.002436814
4,64,C,3,129.2604864,0
8,69,A,1,12.15403972,0
3,16,B,1,14.17835802,0
7,25,A,2,41.08694586,0.001837553
9,64,C,1,26.15183401,0.00548879
9,52,B,2,65.55720518,0.00040125
2,47,C,2,67.29121321,0.003218232
2,5,A,3,38.53200245,0
3,50,C,2,57.973892,0
10,66,B,5,72.55590119,0
8,17,A,4,54.25175865,0
8,3,A,3,58.89539251,0.011791361
2,58,A,3,71.07041337,0.002314388
5,35,C,4,47.34163442,0.006366608
7,6,B,5,79.03699042,0
7,16,C,1,16.48751057,0.000418048
7,49,B,3,59.77734921,0.003146839
3,9,C,5,56.12011244,0.002926895
1,35,C,2,81.53431948,0.007600075
2,71,A,5,60.71365929,0
8,82,B,3,79.75648409,0.011675038
2,79,B,3,62.42672484,0.000760552
8,13,A,4,50.37448467,0
6,50,A,4,72.6237457,0.002318414
6,57,B,4,111.8542393,0
2,70,A,4,70.91619918,0.003663938
2,48,B,5,89.48979767,0.009687811
7,55,A,3,47.38339937,0
4,48,C,1,27.7131652,0
2,6,B,4,83.04321106,0.009207116
2,12,A,4,37.96170358,0.007128443
8,36,C,5,76.0802606,0
7,57,C,5,39.95853867,0
5,97,C,1,15.54081745,0
8,17,B,5,82.03329504,0
9,46,B,5,82.68554419,0
8,48,C,1,23.34285018,0
2,40,C,3,64.03195689,0
8,5,A,4,60.92804231,0
5,2,A,2,33.43701172,0
8,15,B,2,89.48193322,0.0008445
8,81,B,3,61.6042723,0.005721917
3,75,A,3,88.82337634,0.004657884
4,8,B,3,93.91957883,0.002508661
5,37,A,2,55.76561194,0
2,93,B,3,65.68962247,0.001106127
10,77,C,2,27.50922663,0
10,74,C,3,79.0067367,0.002998106
1,92,C,4,85.07093953,0.008123914
9,87,B,5,84.2357121,0
8,30,C,1,14.97603821,0
4,86,A,4,71.51759542,0.005199695
3,51,A,3,69.97883904,0
8,5,A,5,59.28623476,0.007148866
4,87,C,4,92.78848533,0
6,59,B,4,120.5736996,0.002556125
9,21,C,3,92.54474199,0
6,68,C,5,97.03769733,0
6,31,A,3,70.05072011,0.011710028
1,17,C,3,76.62734959,0.010705375
2,86,B,2,67.263351,0.016621701
5,34,B,2,62.54238528,0.002005107
8,60,C,5,85.95525945,0.000131699
4,0,C,4,121.7250407,0
2,52,A,4,61.89517348,0.009741273
9,35,C,1,15.58640611,0.012836745
3,62,A,5,55.10666258,0.006926522
5,7,A,5,27.78627017,0.009972545
1,39,C,2,87.37146283,0
9,28,B,3,84.64807158,0
2,70,B,5,58.84918558,0.003164166
2,81,A,5,61.74724379,0
3,22,A,5,68.16183665,0.003375488
1,0,C,5,81.50141877,0.00063256
7,53,B,3,25.46959879,0
8,5,C,3,94.65090667,0
3,43,B,3,65.81721837,0.007061644
1,35,B,5,80.76156792,0
8,78,B,3,78.25789888,0
10,87,A,1,18.51874473,0
7,89,A,5,26.72595643,0
3,78,B,5,33.48046514,0
8,26,B,3,75.45444064,0.009250889
6,21,B,2,73.89594422,0
1,91,B,5,55.4211966,0
2,2,B,2,63.22767583,0
1,60,B,4,36.27881448,0
9,2,A,3,76.23663998,0.009342324
3,77,C,3,62.45933537,0
5,90,C,2,69.58501985,0.001409435
10,22,B,1,14.99332613,0
1,70,A,4,64.84965443,0.001874134
9,93,A,2,83.53908558,0
9,80,B,1,11.32291742,0
7,68,A,4,49.31723032,0
8,20,C,5,84.2608379,0
9,54,A,4,95.05829329,0.007271632
7,56,A,3,41.35737742,0.003924179
7,86,A,5,40.27466103,0
8,19,B,3,77.42788461,0.000761868
8,43,A,2,63.57904334,0.009081187
1,18,C,3,73.20487924,0.005811483
4,21,A,5,79.60823323,0
6,20,B,4,98.15844711,0
4,50,B,2,45.02394746,0.001836617
1,39,B,3,102.6862204,0
2,18,A,5,43.20123236,0.005319454
10,35,B,2,63.88311046,0.003887669
9,88,A,4,113.4763423,0
8,74,B,3,70.52196617,0.002688986
4,8,C,2,88.69675357,0
4,8,B,4,97.83186754,0.001450303
4,34,B,5,88.23071591,0.004845698
4,95,A,4,75.54778749,0.002438778
10,56,B,1,12.8178794,0
7,79,B,2,18.23364547,0.000745855
7,92,C,4,63.84598834,0
10,91,A,5,54.17163012,0.01043453
3,91,B,5,36.88542596,0.004788581
8,44,A,2,65.24596415,0.001609975
9,82,C,1,18.53987605,0.002011495
5,22,B,5,21.48034054,0.002220716
4,3,C,3,102.9103696,0.008469906
2,14,B,5,81.10213253,0.001125879
4,49,B,5,76.42215275,0
10,80,A,4,52.46406537,0.00612366
3,94,C,4,85.14307543,0.001459756
1,0,C,3,99.24536166,0
3,47,B,3,40.98789912,0.001775233
7,37,B,3,48.01236527,0
2,88,C,2,34.7939715,0
5,59,A,2,48.09987167,0
2,5,C,5,115.7983935,0.00329001
6,96,B,2,74.25784029,0
7,0,C,3,71.01181945,0.002465357
6,82,B,1,13.23403174,0
2,26,C,4,66.74499072,0.007770765
2,9,B,3,93.11027247,0
4,39,A,5,93.48565509,0
3,98,B,1,10.40071308,0.005271469
7,87,C,1,10.09623705,0.014502064
5,74,C,3,58.09480712,0.00276323
6,35,C,1,18.26801919,0
7,2,B,4,70.59025977,0.002718169
6,16,B,4,50.49081124,0.000188097
10,6,C,1,15.42085214,0
1,43,C,3,79.51012363,0.008710301
5,51,C,2,42.39263204,0.01267483
9,24,B,4,61.39005949,0.001729676
3,10,B,3,75.87052156,0.004675594
2,46,B,3,51.72896764,0.008713964
5,80,B,3,41.63354604,0
3,1,B,2,57.85313413,0
2,55,A,5,33.34240757,0
2,19,B,5,70.22150947,0
4,60,A,4,79.22605064,0
8,67,C,5,72.77683663,0
9,96,A,5,48.14223181,0.011281413
10,77,A,4,57.18484569,0.00571152
10,4,C,5,52.94287807,0
9,90,B,2,96.62016454,0.001492969
10,92,B,3,57.67529056,0
7,88,C,4,82.18474536,0.005227636
7,61,C,3,49.0642018,0.001528855
6,70,B,2,81.76795632,0.013897522
4,58,A,3,79.17513735,0.001593256
8,12,B,5,69.38250555,0
6,62,B,1,18.14008351,0
1,91,C,4,79.56982379,0.005571869
7,89,B,1,17.32198801,0.010784842
5,42,C,2,37.51540107,0
2,96,A,5,52.90107805,0
5,13,B,5,23.28077365,0.003999511
7,20,B,2,32.97273676,0.008050128
7,2,C,3,44.93089019,0
9,25,B,5,98.56434722,0
8,25,A,4,50.51937127,0
5,42,A,2,58.18372032,0
1,70,A,5,72.91522561,0
9,29,A,4,83.74926315,0
9,50,C,2,55.83360221,0.002850104
10,85,B,5,71.48109185,0
5,18,C,4,24.96325943,0
4,64,B,5,88.79394454,0.000656328
8,97,C,1,27.06473358,0.001801334
4,87,A,5,82.4481653,0
9,15,B,4,92.23177038,0
3,93,B,2,51.53895767,0
5,6,A,3,104.0970391,0.002745951
10,14,C,5,69.23868569,0.007290144
5,72,B,2,38.8081579,0.006449198
6,10,B,3,80.11284479,0
8,74,C,5,75.15641676,0
7,3,B,2,67.51710443,0
6,27,B,5,83.19446916,0.001551683
8,39,B,4,92.97585295,0.008537549
6,41,B,3,67.72185086,0
5,88,A,4,33.46359069,0.004674613
4,42,B,4,78.62718276,0
10,43,B,5,71.0854354,0
6,66,C,5,105.8262912,0
7,31,B,4,44.5364873,0
10,40,A,5,67.23129226,0
8,20,C,3,79.04817993,0
8,16,C,2,53.09035286,0.339392744
2,36,A,4,28.68851571,0
7,15,C,1,18.39055309,0
9,70,B,3,85.80149816,0.003053309
5,22,A,2,36.16630054,0
7,53,C,4,55.50611886,0
9,13,A,3,85.92814331,0
3,77,A,5,40.9211712,0.005612154
10,71,B,1,10.89596853,0
6,47,C,4,69.9788005,0
4,60,B,3,67.92058958,0.003044393
10,28,A,4,66.84005476,0
4,80,A,5,92.41137288,0
2,9,C,3,80.81936361,0.008610353
8,16,A,3,49.09548945,0
2,79,B,4,63.86600742,0.002151035
6,99,B,4,71.86932812,0.00357468
3,96,B,2,50.95280269,0.009895604
1,91,C,3,83.11065233,0.002468564
5,9,A,4,79.1213196,0
9,83,A,4,62.4090602,0
6,0,A,4,117.9298406,0.007935256
3,23,B,4,63.30928031,0.004497764
10,32,B,5,54.55247142,0.001913572
3,82,C,4,60.70647503,0
5,14,B,3,74.45776204,0
1,43,C,1,18.11678523,0
6,94,A,4,102.4225229,0.000267745
8,95,A,1,10.87831853,0
2,52,A,2,28.36525061,0
1,24,B,5,53.47716097,0.000121926
5,84,C,5,61.93257616,0
7,97,C,1,20.48032272,0
4,80,B,3,72.76869669,0.000625457
6,11,C,3,73.5146357,0.000876068
10,61,B,5,52.02517048,0
8,91,C,3,85.35560743,0
2,95,B,4,55.97518031,0.001758519
8,64,C,4,79.27749027,0.002098942
9,96,B,4,75.74638467,0.00554209
3,97,C,4,13.22122499,0
3,60,B,3,51.59454519,0.004050362
4,53,B,2,51.49399319,0
10,88,B,5,76.2972295,0.002568201
9,35,C,2,75.60383975,0.000348255
8,64,A,3,75.85477706,0
5,86,B,4,61.55495311,0
4,57,C,4,72.31855341,0.003785354
3,41,B,1,14.98278725,0.007161373
5,47,C,3,50.90376261,0.006380717
2,31,C,4,41.57917558,0.006029347
3,64,C,1,14.62106948,0
6,76,B,2,56.97327739,0
8,65,C,2,76.90725164,0.007604
3,62,A,4,53.5597383,0.0065281
10,85,A,3,85.46434233,0.002892733
3,98,A,1,15.24957477,0.0016858
9,7,B,2,60.74134705,0.009161594
4,62,B,4,81.57586707,0.001577628
2,98,A,4,31.74600977,0.002843561
3,68,A,2,39.45791723,0
7,46,A,4,31.16853502,0.005358615
8,21,B,2,79.52265919,0
8,45,B,4,93.16748294,0.00222604
1,26,C,2,54.70135924,0.001545957
10,48,B,5,38.80427941,0.004344069
9,48,B,2,25.87607247,0
7,77,C,4,55.47047992,0.00102576
5,77,A,5,47.7811868,0.007730313
7,96,C,3,49.47323572,0
8,32,C,2,80.02935996,0.01219333
3,79,C,4,36.06247813,0
6,80,C,5,61.1792592,0.000216459
6,0,B,4,132.5124373,0.00899349
2,8,A,5,40.10913272,0.009407362
7,37,B,4,66.63572273,0
9,54,C,3,103.4752936,0
5,85,B,2,84.30129286,0.000574123
6,83,C,4,66.7585393,0.005336209
10,4,B,2,13.70790558,0
9,14,C,5,83.55762016,0
9,55,A,4,101.0084132,0
1,17,C,4,80.11769253,0.001538776
3,52,B,3,60.11928233,0.006253433
6,62,B,3,98.31451142,0.004442535
7,2,C,2,38.75490038,0
7,24,A,4,23.78769541,0.009512001
6,31,C,3,94.51371562,0
3,86,A,1,16.41749896,0
1,67,A,4,75.86458679,0.003482747
1,44,C,3,65.81489705,0
9,40,C,4,89.53009169,0
2,69,B,3,67.45945356,0
6,84,A,5,69.460484,0
4,31,B,1,14.89195633,0
9,15,B,1,9.129406762,0
2,57,A,3,52.58824297,0.0088542
10,55,B,1,19.12649206,0.002603966
4,19,B,4,81.55418063,0
1,61,A,2,77.03604557,0
7,62,A,3,53.44513957,0.008589792
2,41,A,3,72.61758543,0.00802391
9,99,B,1,12.58822666,0.007143936
3,24,A,4,62.90138137,0
4,20,C,4,82.44894649,0
9,35,A,2,95.98280081,0
4,36,C,3,119.6852659,0.005096035
1,33,C,4,68.75039984,0
4,44,C,4,79.26744395,0.005392131
1,30,B,3,51.74124757,0.002161344
6,37,B,3,84.29598369,0.000991481
8,90,A,2,63.31847219,0.002979191
9,23,C,5,109.2055924,0
9,2,B,3,33.88859121,0
6,69,C,3,92.87946663,0.003702727
2,17,A,2,43.49896632,0
9,76,C,3,14.44091976,0.000931238
2,72,A,2,41.77248934,0
7,13,A,2,22.42510829,0
2,59,A,2,74.47056007,0.003909797
8,93,B,4,67.33546217,0.002040997
8,68,B,2,57.16068244,0.002074401
2,29,B,3,71.57030039,0
1,84,C,5,65.23320348,0.001757353
3,48,C,3,80.73052178,0.008426872
3,94,A,2,78.61906812,0.007759007
3,45,C,1,13.98613328,0.004418485
9,75,B,4,133.0209081,0
9,52,A,5,85.95366518,0.000358352
7,38,B,2,45.53533314,0.001142659
5,8,C,4,29.05401255,0
1,98,B,3,34.82294096,0.995317584
4,39,B,5,87.79552908,0
4,32,B,1,15.76358288,0.002011684
3,98,A,2,37.21882358,0
3,14,B,1,17.81673356,0
7,43,C,5,40.24432734,0.002491375
3,78,C,3,63.01406301,0.004832789
2,39,C,3,83.96117138,0
9,81,C,4,80.87200502,0.000955034
10,12,B,3,38.15338643,0
9,22,C,1,15.25310425,0
5,70,C,4,41.43946638,0
3,66,B,3,63.88221902,0
8,50,B,5,61.11564172,0.00212446
4,44,C,3,81.2008894,0
9,87,B,3,64.78701594,0
2,2,B,5,61.46962785,0.003401209
9,52,C,4,75.93663991,0
2,51,A,3,60.24152654,0.000458597
2,63,C,3,65.08285549,0
1,20,B,2,73.85763457,0
5,43,B,2,57.04065731,0.002648789
7,76,A,2,57.36520288,0.008346348
4,39,A,2,107.8659202,0
2,41,B,3,74.37083755,0
3,52,C,3,62.24359473,0.000285273
6,81,A,2,63.43097834,0.019101017
2,10,B,3,95.13097079,0.005432868
5,28,B,5,69.24861484,0.007185884
3,56,C,3,61.81899363,0
6,2,C,5,56.66331899,6.85E-05
9,84,B,4,86.29903037,0
3,74,B,5,43.41286413,0
1,21,B,4,56.89883911,0
4,55,A,1,17.59149079,0.018104115
2,71,A,2,27.21713212,0.006021227
5,13,A,2,35.95159969,0
2,72,C,5,54.06073407,0
3,16,B,2,46.34312014,0
3,21,B,4,53.88011821,0
5,13,A,3,30.3079525,0
10,1,B,1,15.15834475,0.009428883
4,93,C,5,138.6995736,0.003226248
8,77,C,3,62.51509861,0
1,45,C,1,15.21346674,0.004718616
10,57,A,4,45.00781849,0.001340229
2,4,C,2,69.10591078,0.008415283
1,40,A,3,62.0447973,0.010536922
3,39,C,5,66.59232694,0
2,42,A,4,58.60984528,0
6,64,C,5,127.7232371,0
6,29,C,1,18.73886617,0.003957962
3,4,C,3,94.7820974,0
4,80,C,4,39.47933284,0
7,60,B,4,68.81100962,0.00130013
4,95,A,5,70.48081795,0
3,81,C,4,41.46453565,0
3,53,C,5,59.84067986,0
10,98,B,3,18.93982361,0
4,30,B,4,62.2294711,0
8,48,C,2,72.98185052,0
5,89,C,3,60.08652433,0.002110086
4,27,B,1,18.40901432,0
4,99,B,1,14.19840105,0.00420904
7,43,B,2,58.32455656,0.000287384
7,4,C,2,33.87923254,0.003619915
4,49,B,4,75.96510885,0
10,43,C,5,66.77012433,0
7,7,B,4,88.7675308,0
4,88,C,5,85.75847288,0.002950298
2,98,A,3,35.03358767,0.007059097
5,57,B,4,43.24565311,0
5,3,B,2,49.35685292,0.001951804
10,7,C,1,10.63007337,0.000340353
5,10,C,3,30.30881663,0.007692983
1,39,C,3,86.41513625,0
10,45,A,5,32.52570307,0
4,54,A,1,22.06098741,0
4,33,C,3,80.59449501,0
5,24,A,3,64.29455797,0
7,6,C,2,44.33496296,0
7,11,C,2,50.04360334,0.002403543
10,36,A,2,78.05597988,0
1,92,A,5,72.14875487,0.001113442
5,53,C,5,40.07565479,0.002164585
2,67,A,4,74.75575912,0.002781044
9,64,B,2,80.8116514,0
3,25,C,1,11.48992775,0
2,62,A,4,68.8151883,0
6,62,A,1,13.95444951,0.00330717
5,90,B,2,36.40309494,0
6,93,A,4,95.15611769,0
2,23,C,1,10.41239231,0.002158695
9,92,C,4,76.87046533,0.002508167
4,77,C,2,70.03141196,0
2,74,C,2,73.90594346,0.010619654
3,96,B,5,50.72978932,0.002264853
2,70,C,3,56.94131214,0
10,9,A,5,68.02752759,0
10,76,B,5,78.18661763,0
1,29,A,2,70.65011413,0
9,73,B,4,76.73880486,0
3,66,A,3,70.77808524,0.009706925
4,94,B,4,95.3517624,0.006105182
9,85,B,5,91.5555971,0.005647179
6,16,B,2,43.62380315,0
7,14,C,3,46.47376515,0.01073683
10,9,A,3,64.36516844,0.005873883
8,65,C,3,73.6082862,0.001266756
9,93,A,4,78.83222526,0
6,57,A,2,51.10997085,0.007939484
10,53,A,4,59.97177415,0.004186205
10,24,B,1,12.21833773,0
3,81,C,3,54.972895,0
3,20,C,4,66.23184254,0
6,40,C,5,98.27472561,0
5,43,C,5,48.63266109,0.006397914
6,98,A,4,72.71246594,0.001124
5,97,A,4,64.80968471,0
8,25,C,3,70.23181304,0.003801127
5,65,C,2,50.33580554,0
8,35,C,5,74.04401723,0
1,60,B,2,51.83154281,0
7,52,A,3,41.26816329,0
4,93,C,3,88.21333889,0
7,12,A,3,31.92969597,0.002337249
1,79,A,1,12.12126212,0
10,96,A,3,52.09154584,0
10,63,B,3,70.04954239,0.005137079
3,22,B,3,59.03075859,0
3,28,C,5,42.53999585,0.005416121
4,38,C,4,58.99877693,0.00570731
6,20,A,2,76.92481423,0.003183019
1,35,A,4,70.71792497,0.00638421
10,96,A,2,46.20823027,0
6,53,B,2,63.77620192,0.005353593
2,92,B,2,71.79234435,0.005262604
9,88,A,2,88.57114315,0
8,25,B,1,22.53794742,0.004542294
7,95,B,3,53.6831732,0.009523494
3,86,B,4,65.10339962,0.000173407
2,50,C,4,61.79036513,0.000755659
9,93,C,3,103.2392298,0
2,4,C,5,22.86867582,0.004081242
10,16,C,2,19.30979409,0.000355582
2,76,A,5,73.73713065,0.015527846
7,71,B,5,92.40685271,0.004612194
7,88,A,4,62.69848846,0.001401374
4,94,B,2,105.498882,0.005127073
5,39,B,4,81.34350918,0
8,78,C,4,58.54654485,0.003572015
10,97,B,2,42.20998107,0.001576284
5,43,C,3,46.12501447,0.003559045
9,35,B,4,56.06878492,0.000479297
7,36,B,3,111.2025142,0
9,87,A,4,51.27815302,0
3,83,B,3,75.3805182,0
1,46,B,3,56.82433971,0
5,69,A,2,38.89229915,0.005777444
10,4,C,1,13.55749485,0
4,96,B,2,11.80597452,0
10,1,B,5,58.01122662,0.005514109
6,58,B,2,70.07659851,0
3,32,B,5,63.34689794,0.000317152
1,33,B,4,51.56524902,0.00321549
7,43,A,3,40.63113106,0
5,20,B,3,69.45293793,0.00531655
8,27,B,3,70.36749598,8.63E-06
3,87,B,2,47.22777635,0.004862325
7,92,A,3,52.11015742,0.007407033
9,58,C,4,66.60461663,0.002448305
1,98,C,5,52.0666963,0.001221115
9,7,C,2,56.03401425,0
6,88,B,3,99.3865904,0
10,43,C,2,47.12377823,0.00348954
6,18,A,3,110.6100841,0
3,6,C,2,59.36887603,0.007015224
3,85,A,5,79.69520523,0
1,65,A,2,73.86655209,0.002422607
5,67,B,2,31.81498501,0.003194012
5,54,A,3,73.96273061,0
5,4,C,4,23.97718606,0
4,47,C,2,90.34751056,0
2,80,B,4,72.69976103,0
10,36,A,4,80.71104254,0
10,49,A,2,55.20857064,0.008269894
2,19,A,4,51.78152861,0
10,51,C,3,53.73990552,0.000187578
9,27,C,2,75.77502518,0
4,83,C,2,84.31675859,0.000458589
2,85,C,4,121.9726409,0.00469465
8,78,C,5,56.40509923,0.001051103
9,78,A,5,76.08009671,0.007291741
6,31,A,2,68.45614853,0.004986163
9,35,A,3,94.35795604,0
10,89,B,1,19.80250397,0.996650941
1,43,B,2,26.38331821,0.005120353
5,37,C,5,32.77055703,0.003469828
2,70,B,4,55.97339683,0
7,31,C,5,46.39760385,0.008118329
7,30,B,1,16.92779986,0
6,40,B,2,76.90811434,0.001553913
6,82,B,5,98.15631459,0
6,17,B,1,18.31317389,0
6,30,C,5,16.37871342,0
4,4,A,4,110.1080784,0
4,42,A,3,78.8041759,0
1,34,A,5,59.09294642,0
5,9,C,2,29.71867811,0
3,67,B,5,77.17299575,0
7,47,B,3,55.98836672,0.004156663
7,79,A,2,10.71021389,0
8,71,C,5,67.73088666,0.002344925
7,58,A,2,29.01073966,0
1,29,C,2,77.58255379,0.003724462
9,55,B,3,80.89529094,0
2,46,A,3,45.83771553,0
8,40,B,5,68.23023771,0
8,91,C,5,83.87390592,0
1,63,B,2,67.49843715,0.334429635
7,28,C,5,48.21413279,0
3,39,C,2,74.59834488,0.005740912
8,52,B,5,61.49080306,0
7,44,B,4,44.98786249,0.000272167
5,0,C,3,38.29127157,0
7,9,C,2,60.37744033,0.000269495
2,35,B,1,17.90623119,0
6,65,A,4,111.3684157,0
4,5,B,3,90.20350611,0
3,74,A,2,56.71607483,0
7,23,A,2,23.55475613,0.005478992
